url,error,canonical,account_name,timestamp,time,link,aria_label,text,share_count,comment_count,reaction_count,video_view_count,like_count,love_count,wow_count,haha_count,sad_count,angry_count,thankful_count,pride_count
https://www.facebook.com/nih.gov/posts/10158819522801830,extraction-failed,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/DonaldDuck/posts/10158544709064277,extraction-failed,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/mitmedialab/posts/10159642882554739,extraction-failed,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/groups/801598686872970/permalink/1321595254873308/,extraction-failed,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/permalink.php?story_fbid=3725489204159777&id=102745626434171,extraction-failed,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/lacombe.carole55/videos/3586872241411061,not-facebook-post,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/260769680665568/photos/a.305266056215930/524959150913285,not-facebook-post,,,,,,,,,,,,,,,,,,,
